oui,isPrivate,companyName,companyAddress,countryCode,assignmentBlockSize,dateCreated,dateUpdated
E4:C9:0B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IL,MA-L,2020-12-03,2020-12-03
D8:EB:46,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2021-01-12,2021-01-12
CC:7E:0F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2024-03-27,2024-03-27
EC:A7:B1:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2024-08-05,2024-08-05
00:50:C2:A2:D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,IAB,2009-02-18,2015-08-29
28:E4:76,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2014-10-25,2015-09-27
70:B3:D5:94:7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-S,2016-09-06,2016-09-06
70:B3:D5:28:4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-S,2017-08-14,2017-08-14
F0:8A:76,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2019-03-11,2019-03-11
D4:61:37:5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,SE,MA-M,2022-08-30,2022-08-30
70:13:01,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2023-12-27,2023-12-27
B0:92:00,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2024-10-04,2024-10-04
00:22:50,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2008-10-25,2015-09-27
18:14:56,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FI,MA-L,2010-11-24,2015-09-27
30:C9:AB,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2020-06-04,2020-06-04
F0:5C:0E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2025-01-06,2025-01-06
64:CD:F1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2025-05-02,2025-05-02
00:00:06,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2000-11-09,2015-09-27
00:50:C2:4A:5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,IAB,2005-06-09,2015-08-29
60:A4:D0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2016-07-14,2016-07-14
58:38:79,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2017-07-01,2017-07-01
4A:C0:3F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,CID,2018-12-01,2018-12-01
8C:1F:64:69:4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-S,2023-06-06,2023-06-06
C0:E5:DA,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2023-12-27,2023-12-27
D8:44:89,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2024-01-17,2025-03-26
00:50:C2:1E:A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,IAB,2002-12-18,2015-08-29
00:1E:F4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2007-12-31,2015-09-27
00:1F:6C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2007-12-31,2015-09-27
58:91:CF,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2011-10-19,2015-09-27
38:B1:9E:1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-M,2018-11-01,2018-11-01
70:B3:D5:92:C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,ES,MA-S,2019-06-26,2019-06-26
70:B3:D5:38:E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-S,2021-02-25,2021-02-25
18:66:F0,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2022-02-19,2022-02-19
00:07:6E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,GB,MA-L,2001-10-24,2015-09-27
4C:CC:34,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2013-01-09,2015-09-27
EC:17:66,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,RU,MA-L,2014-01-12,2015-09-27
C4:18:E9,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2020-09-10,2020-09-10
8C:1F:64:1A:8,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,,MA-S,2025-07-03,2025-07-03
00:C0:2C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2015-09-27
00:04:06,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2000-11-09,2015-09-27
00:1A:7A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,GB,MA-L,2006-11-29,2015-09-27
E8:06:88,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2010-03-14,2017-10-11
E4:EC:10,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FI,MA-L,2010-08-15,2015-09-27
D0:76:50:9,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-M,2014-04-14,2016-02-05
3C:BE:E1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2015-12-03,2015-12-03
9C:AC:6D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2017-02-21,2017-02-21
00:30:4D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2000-11-09,2015-09-27
00:50:C2:A5:C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,RU,IAB,2009-02-23,2015-11-05
9C:43:1E:5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-M,2017-10-28,2017-10-28
A0:D8:3D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2020-05-01,2020-05-01
70:B3:D5:45:3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-S,2020-10-02,2020-10-02
D0:3C:1F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2020-10-24,2020-10-24
7C:45:F9:C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,BE,MA-M,2022-11-28,2022-11-28
00:01:8B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2000-11-09,2015-09-27
00:07:23,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2001-10-24,2015-09-27
00:50:C2:12:3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,IAB,2002-08-08,2015-08-29
50:00:8C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,HK,MA-L,2011-11-13,2015-09-27
AC:51:EE,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,GB,MA-L,2012-02-04,2022-11-01
70:B3:D5:A2:E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-S,2016-02-18,2016-02-18
28:2C:02:9,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2017-10-28,2017-10-28
8C:1F:64:78:F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,NL,MA-S,2022-10-20,2022-10-20
00:1C:52,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-L,2007-05-13,2015-09-27
00:22:70,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2008-10-25,2015-09-27
00:24:0F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2008-10-25,2015-09-27
B8:F5:E7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2011-07-09,2015-09-27
6C:DF:FB:D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2018-09-07,2018-09-07
E0:7E:5F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2021-09-16,2021-09-16
EC:A1:38,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2022-05-03,2022-05-03
38:39:6C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2022-10-26,2022-10-26
88:BA:7F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2010-02-21,2015-09-27
24:A4:2C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CZ,MA-L,2010-03-28,2023-01-27
70:B3:D5:87:5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-S,2014-12-23,2016-02-18
38:A4:ED,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2016-07-14,2016-08-26
8C:1F:64:16:E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,NL,MA-S,2021-10-29,2021-10-29
48:DA:35:C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2023-06-19,2023-06-19
88:60:76,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,BE,MA-L,2023-09-12,2023-09-12
8C:1F:64:F0:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,HU,MA-S,2024-10-21,2024-10-21
00:15:55,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2005-08-04,2015-09-27
00:1D:AE,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2007-08-18,2015-09-27
E0:99:71,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2015-01-23,2015-09-27
34:E3:80,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,NL,MA-L,2017-09-06,2017-09-06
70:B3:D5:A8:A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,RU,MA-S,2019-04-15,2019-04-15
0C:5C:B5:C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2021-01-25,2021-01-25
8C:1F:64:6B:6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-S,2025-03-11,2025-03-11
00:C0:15,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,1980-01-01,2015-09-27
00:13:B1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,SG,MA-L,2005-02-17,2015-09-27
00:26:EA,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2010-01-05,2015-09-27
70:B3:D5:87:7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,HU,MA-S,2017-09-27,2017-09-27
00:9D:6B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2018-04-05,2018-04-05
00:90:57,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2000-11-09,2015-09-27
00:0A:E3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2002-10-14,2015-09-27
00:1C:F3,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,BE,MA-L,2007-06-16,2015-09-27
18:B7:9E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FR,MA-L,2011-03-17,2015-09-27
6C:39:1D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2011-03-17,2015-09-27
20:FF:36,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2020-10-13,2020-10-13
8C:1F:64:B6:E,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,NZ,MA-S,2022-11-15,2022-11-15
60:8C:2B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2012-01-01,2015-09-27
94:E2:3C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2020-12-12,2020-12-12
A0:92:08,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2021-11-18,2021-11-18
D4:20:00:7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IL,MA-M,2022-06-24,2022-06-24
78:78:35:6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2025-07-01,2025-07-01
00:50:C2:65:5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,IAB,2007-01-06,2015-08-29
18:80:F5,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2010-07-26,2016-04-27
94:8F:EE,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2011-05-07,2016-09-08
00:1B:C5:0B:A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-S,2014-04-14,2016-02-18
3A:78:CA,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,BE,CID,2019-02-13,2019-02-13
BC:62:D2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,NL,MA-L,2019-05-20,2019-05-20
9C:F0:29,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,MY,MA-L,2020-01-23,2020-01-23
FC:9B:D4,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2021-08-12,2021-08-12
34:E7:0B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2016-01-16,2016-10-30
B4:F9:49,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IN,MA-L,2018-08-02,2018-08-02
EC:A9:07,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2021-10-26,2021-10-26
84:5F:04,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2021-11-02,2021-11-02
C8:3A:1B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,JP,MA-L,2022-03-31,2022-03-31
70:2F:86,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2023-03-10,2023-03-10
B0:B3:69,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2023-12-22,2023-12-22
00:15:3A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2005-07-21,2015-09-27
00:50:C2:74:1,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,IAB,2007-05-14,2015-08-29
00:50:C2:C1:7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,NO,IAB,2010-05-15,2015-08-29
58:67:7F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2011-07-26,2015-09-27
BC:C4:93,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2015-02-19,2015-09-27
F4:70:0C:B,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-M,2021-09-09,2021-09-09
AC:5C:2C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2024-05-01,2024-05-01
B0:CC:CE:2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,FR,MA-M,2025-06-12,2025-06-12
00:0B:F6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,KR,MA-L,2003-02-07,2015-09-27
00:50:C2:3D:7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CZ,IAB,2004-10-19,2015-08-29
14:4C:1A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,DE,MA-L,2010-11-24,2015-09-27
8C:E7:8C,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2014-08-28,2015-09-27
A4:58:0F:9,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IT,MA-M,2016-10-03,2016-10-03
70:B3:D5:B4:9,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IN,MA-S,2018-07-09,2018-07-09
70:B3:D5:4C:A,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-S,2020-02-22,2020-02-22
30:8A:F7,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2020-06-06,2020-06-06
00:02:E6,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2000-11-09,2015-09-27
00:27:1F,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,TW,MA-L,2010-01-05,2015-09-27
68:A4:7D,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,HK,MA-L,2018-07-11,2018-07-11
D8:12:65,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2019-06-21,2019-06-21
90:9A:77,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2019-07-01,2019-07-01
EC:0B:AE,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,CN,MA-L,2021-01-27,2021-01-27
18:89:CF,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,HK,MA-L,2021-11-06,2021-11-06
8C:1F:64:ED:9,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,IN,MA-S,2021-12-23,2021-12-23
00:8E:F2,0,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,REDACTED_IN_FREE_VERSION_CONTACT_support@macaddress.io,US,MA-L,2012-04-08,2017-05-23
